index,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntregularprods,mntgoldprods,mnttotal,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,complain,age,customer_days,marital_status,education,response,total_spending,mntwines_share,mntfruits_share,mntmeatproducts_share,mntfishproducts_share,mntsweetproducts_share,mntgoldprods_share,total_purchases,avg_ticket_proxy,web_purchase_share,catalog_purchase_share,store_purchase_share,deal_purchase_share,web_visit_to_purchase_ratio,children_total,family_size_proxy,customer_segment,customer_segment_name
2805,29236,1,0,30,37,4,24,16,9,81,9,90,2,4,0,3,9,0,33,2423,Single,Graduation,0,99,0.37373737373737376,0.04040404040404041,0.24242424242424243,0.16161616161616163,0.09090909090909091,0.09090909090909091,7,14.142857142857142,0.5714285714285714,0.0,0.42857142857142855,0.2857142857142857,1.8,1,2,2,Promotion-sensitive customers
2806,44911,0,1,11,159,0,22,2,1,153,31,184,3,4,1,4,7,0,61,2630,Together,Graduation,0,215,0.7395348837209302,0.0,0.10232558139534884,0.009302325581395349,0.004651162790697674,0.14418604651162792,9,23.88888888888889,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.4,1,2,1,Balanced customers
2807,54693,0,1,72,686,17,142,23,26,859,35,894,8,6,4,13,6,0,58,2656,Married,PHD,0,929,0.7384284176533907,0.01829924650161464,0.15285252960172227,0.024757804090419805,0.02798708288482239,0.03767491926803014,23,40.391304347826086,0.2608695652173913,0.17391304347826086,0.5652173913043478,0.34782608695652173,0.8571428571428571,1,2,1,Balanced customers
2808,48186,1,0,39,97,3,66,12,7,151,34,185,3,4,1,4,7,0,46,2260,Together,Graduation,0,219,0.4429223744292237,0.0136986301369863,0.3013698630136986,0.0547945205479452,0.0319634703196347,0.1552511415525114,9,24.333333333333332,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,1.4,1,2,1,Balanced customers
2809,54809,1,1,0,63,6,57,13,13,130,22,152,4,2,1,5,4,0,43,2450,Married,Graduation,0,174,0.3620689655172414,0.034482758620689655,0.3275862068965517,0.07471264367816093,0.07471264367816093,0.12643678160919541,8,21.75,0.25,0.125,0.625,0.5,1.3333333333333333,2,3,1,Balanced customers
2810,41580,1,1,15,56,5,24,4,0,86,3,89,3,2,1,3,5,0,42,2725,Together,Graduation,0,92,0.6086956521739131,0.05434782608695652,0.2608695652173913,0.043478260869565216,0.0,0.03260869565217391,6,15.333333333333334,0.3333333333333333,0.16666666666666666,0.5,0.5,1.6666666666666667,2,3,1,Balanced customers
2811,80336,0,0,12,209,19,456,160,142,920,66,986,1,2,9,13,1,0,50,2452,Married,PHD,0,1052,0.19866920152091255,0.01806083650190114,0.43346007604562736,0.1520912547528517,0.13498098859315588,0.06273764258555133,24,43.833333333333336,0.08333333333333333,0.375,0.5416666666666666,0.041666666666666664,0.3333333333333333,0,1,0,High-income potential customers
2812,47743,0,1,56,198,2,43,0,12,235,20,255,3,4,1,6,6,0,63,2623,Married,Graduation,1,275,0.72,0.007272727272727273,0.15636363636363637,0.0,0.04363636363636364,0.07272727272727272,11,25.0,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.2727272727272727,1.2,1,2,1,Balanced customers
2813,62972,0,1,39,313,15,47,20,0,203,192,395,2,7,4,3,6,0,65,2854,Married,2n Cycle,0,587,0.5332197614991482,0.02555366269165247,0.08006814310051108,0.034071550255536626,0.0,0.3270868824531516,14,41.92857142857143,0.5,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.75,1,2,1,Balanced customers
2814,57333,0,1,55,941,14,397,76,58,1310,176,1486,11,8,5,9,6,0,66,2804,Divorced,PHD,0,1662,0.5661853188929001,0.00842358604091456,0.2388688327316486,0.0457280385078219,0.03489771359807461,0.10589651022864019,22,75.54545454545455,0.36363636363636365,0.22727272727272727,0.4090909090909091,0.5,0.6666666666666666,1,2,0,High-income potential customers
2815,32313,1,0,60,86,4,56,2,4,145,7,152,3,4,0,4,9,0,38,2662,Together,PHD,0,159,0.5408805031446541,0.025157232704402517,0.3522012578616352,0.012578616352201259,0.025157232704402517,0.0440251572327044,8,19.875,0.5,0.0,0.5,0.375,1.8,1,2,1,Balanced customers
2816,84953,0,0,73,167,48,602,63,72,880,72,952,1,3,10,4,2,0,67,2550,Widow,Master,1,1024,0.1630859375,0.046875,0.587890625,0.0615234375,0.0703125,0.0703125,17,60.23529411764706,0.17647058823529413,0.5882352941176471,0.23529411764705882,0.058823529411764705,0.5,0,1,0,High-income potential customers
2817,27071,1,0,90,8,3,19,0,2,29,3,32,2,2,0,3,6,0,52,2226,Divorced,Master,0,35,0.22857142857142856,0.08571428571428572,0.5428571428571428,0.0,0.05714285714285714,0.08571428571428572,5,7.0,0.4,0.0,0.6,0.4,2.0,1,2,2,Promotion-sensitive customers
2818,68148,0,0,86,389,66,408,37,57,872,85,957,1,4,4,6,2,0,63,2461,Together,Master,0,1042,0.373320537428023,0.06333973128598848,0.3915547024952015,0.03550863723608445,0.05470249520153551,0.08157389635316699,14,74.42857142857143,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.4,0,1,0,High-income potential customers
2819,65735,1,1,37,239,7,119,4,15,373,11,384,5,6,2,6,7,0,55,2363,Together,Master,0,395,0.6050632911392405,0.017721518987341773,0.3012658227848101,0.010126582278481013,0.0379746835443038,0.027848101265822784,14,28.214285714285715,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.35714285714285715,1.0,2,3,1,Balanced customers
2820,86836,0,0,7,179,21,273,0,21,431,63,494,1,6,10,6,5,0,45,2814,Married,PHD,1,557,0.3213644524236984,0.03770197486535009,0.49012567324955114,0.0,0.03770197486535009,0.11310592459605028,22,25.318181818181817,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.045454545454545456,0.7142857142857143,0,1,0,High-income potential customers
2821,4023,1,1,29,5,0,1,1,1,7,1,8,15,0,0,0,19,0,57,2165,Married,PHD,0,9,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0.0,0.0,0.0,0.0,0.0,19.0,2,3,2,Promotion-sensitive customers
2822,30093,0,0,19,2,6,28,13,4,37,16,53,1,2,0,3,7,0,30,2515,Married,Graduation,0,69,0.028985507246376812,0.08695652173913043,0.4057971014492754,0.18840579710144928,0.057971014492753624,0.2318840579710145,5,13.8,0.4,0.0,0.6,0.2,2.3333333333333335,0,1,2,Promotion-sensitive customers
2823,57705,0,1,14,383,0,53,6,4,406,40,446,3,8,1,6,6,0,54,2328,Married,PHD,0,486,0.7880658436213992,0.0,0.10905349794238683,0.012345679012345678,0.00823045267489712,0.0823045267489712,15,32.4,0.5333333333333333,0.06666666666666667,0.4,0.2,0.6666666666666666,1,2,1,Balanced customers
2824,25008,1,0,72,2,8,8,6,1,16,9,25,2,1,0,3,8,0,32,2306,Single,Graduation,0,34,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.029411764705882353,0.2647058823529412,4,8.5,0.25,0.0,0.75,0.5,4.0,1,2,2,Promotion-sensitive customers
2825,83257,0,0,56,536,27,590,38,107,1231,67,1298,1,5,10,12,6,1,25,2808,Single,2n Cycle,1,1365,0.39267399267399267,0.01978021978021978,0.43223443223443225,0.02783882783882784,0.07838827838827839,0.04908424908424908,27,50.55555555555556,0.18518518518518517,0.37037037037037035,0.4444444444444444,0.037037037037037035,1.0,0,1,0,High-income potential customers
2826,22280,1,0,85,2,1,4,3,1,9,2,11,1,1,0,2,8,0,45,2565,Together,Graduation,0,13,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.15384615384615385,3,4.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,4.0,1,2,2,Promotion-sensitive customers
2827,72159,0,0,62,322,53,899,34,40,1295,53,1348,1,4,6,10,2,0,42,2767,Married,PHD,0,1401,0.22983583154889364,0.03783012134189864,0.6416845110635261,0.02426837972876517,0.028551034975017844,0.03783012134189864,20,70.05,0.2,0.3,0.5,0.05,0.4,0,1,0,High-income potential customers
2828,64260,0,0,1,539,169,816,20,0,1514,30,1544,1,4,5,4,3,0,59,2693,Together,Graduation,0,1574,0.34243964421855144,0.10736975857687421,0.5184243964421855,0.012706480304955527,0.0,0.01905972045743329,13,121.07692307692308,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.6,0,1,0,High-income potential customers
2829,82733,0,0,28,712,50,420,65,38,1247,38,1285,1,8,4,7,4,0,36,2451,Single,PHD,0,1323,0.5381708238851096,0.03779289493575208,0.31746031746031744,0.0491307634164777,0.02872260015117158,0.02872260015117158,19,69.63157894736842,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.05263157894736842,0.4444444444444444,0,1,0,High-income potential customers
2830,74290,0,1,70,1121,0,72,0,12,1193,12,1205,4,10,8,10,6,0,49,2480,Divorced,Master,1,1217,0.9211175020542317,0.0,0.05916187345932621,0.0,0.009860312243221035,0.009860312243221035,28,43.464285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.14285714285714285,0.5454545454545454,1,2,0,High-income potential customers
2831,58217,2,1,84,68,1,13,3,5,77,13,90,1,2,0,4,6,0,69,2748,Single,Master,0,103,0.6601941747572816,0.009708737864077669,0.1262135922330097,0.02912621359223301,0.04854368932038835,0.1262135922330097,6,17.166666666666668,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,2.0,3,4,1,Balanced customers
2832,21024,0,0,89,36,4,18,6,2,48,18,66,1,2,0,4,7,0,44,2519,Together,Master,0,84,0.42857142857142855,0.047619047619047616,0.21428571428571427,0.07142857142857142,0.023809523809523808,0.21428571428571427,6,14.0,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,2.3333333333333335,0,1,2,Promotion-sensitive customers
2833,70116,0,0,73,707,44,603,95,58,1478,29,1507,1,2,8,12,1,0,48,2678,Married,PHD,0,1536,0.4602864583333333,0.028645833333333332,0.392578125,0.061848958333333336,0.037760416666666664,0.018880208333333332,22,69.81818181818181,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.045454545454545456,0.3333333333333333,0,1,0,High-income potential customers
2834,54006,1,0,42,174,77,203,6,24,387,97,484,2,8,1,7,7,0,35,2808,Together,Graduation,0,581,0.29948364888123924,0.13253012048192772,0.3493975903614458,0.010327022375215147,0.04130808950086059,0.16695352839931152,16,36.3125,0.5,0.0625,0.4375,0.125,0.7777777777777778,1,2,1,Balanced customers
2835,69063,0,1,16,666,35,124,69,8,876,26,902,1,5,3,5,3,0,54,2758,Married,PHD,0,928,0.7176724137931034,0.03771551724137931,0.1336206896551724,0.07435344827586207,0.008620689655172414,0.028017241379310345,13,71.38461538461539,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.5,1,2,0,High-income potential customers
2836,11448,0,0,16,0,0,0,6,2,2,6,8,1,1,0,2,6,0,45,2355,Divorced,2n Cycle,0,14,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,3,4.666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,3.0,0,1,2,Promotion-sensitive customers
2837,61825,0,1,56,162,50,100,55,30,370,27,397,1,4,2,8,4,0,41,2485,Single,Graduation,0,424,0.38207547169811323,0.1179245283018868,0.2358490566037736,0.12971698113207547,0.07075471698113207,0.06367924528301887,14,30.285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.07142857142857142,0.8,1,2,2,Promotion-sensitive customers
2838,70886,1,0,65,407,70,239,103,88,854,53,907,1,5,4,4,2,0,49,2417,Married,Graduation,0,960,0.4239583333333333,0.07291666666666667,0.24895833333333334,0.10729166666666666,0.09166666666666666,0.05520833333333333,13,73.84615384615384,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.3333333333333333,1,2,0,High-income potential customers
2839,69109,0,0,10,823,25,459,124,29,1365,95,1460,1,6,6,7,4,0,38,2756,Married,Graduation,1,1555,0.5292604501607717,0.01607717041800643,0.29517684887459805,0.0797427652733119,0.01864951768488746,0.06109324758842444,19,81.84210526315789,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.05263157894736842,0.5714285714285714,0,1,0,High-income potential customers
2840,60208,1,1,13,488,23,71,15,0,538,59,597,11,8,3,7,7,0,47,2789,Widow,Graduation,1,656,0.7439024390243902,0.0350609756097561,0.10823170731707317,0.022865853658536585,0.0,0.0899390243902439,18,36.44444444444444,0.4444444444444444,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.7777777777777778,2,3,1,Balanced customers
2841,32889,1,1,78,28,0,13,4,2,39,8,47,3,2,1,3,5,0,52,2455,Together,Master,0,55,0.509090909090909,0.0,0.23636363636363636,0.07272727272727272,0.03636363636363636,0.14545454545454545,6,9.166666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5,1.6666666666666667,2,3,1,Balanced customers
2842,34738,1,0,51,3,2,10,3,0,16,2,18,1,1,0,3,6,0,36,2208,Single,Graduation,0,20,0.15,0.1,0.5,0.15,0.0,0.1,4,5.0,0.25,0.0,0.75,0.25,3.0,1,2,2,Promotion-sensitive customers
2843,30538,1,0,27,284,0,52,8,3,327,20,347,4,9,0,4,10,0,49,2795,Together,Master,0,367,0.773841961852861,0.0,0.14168937329700274,0.021798365122615803,0.008174386920980926,0.05449591280653951,13,28.23076923076923,0.6923076923076923,0.0,0.3076923076923077,0.3076923076923077,1.0,1,2,1,Balanced customers
2844,82326,0,0,30,938,142,754,159,81,1891,183,2074,1,5,10,6,2,0,43,2270,Together,2n Cycle,1,2257,0.4155959237926451,0.06291537439078422,0.33407177669472754,0.07044749667700487,0.0358883473637572,0.08108108108108109,21,107.47619047619048,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.047619047619047616,0.3333333333333333,0,1,0,High-income potential customers
2845,26642,1,0,71,13,2,15,2,2,26,8,34,2,2,0,3,6,0,53,2279,Divorced,PHD,0,42,0.30952380952380953,0.047619047619047616,0.35714285714285715,0.047619047619047616,0.047619047619047616,0.19047619047619047,5,8.4,0.4,0.0,0.6,0.4,2.0,1,2,2,Promotion-sensitive customers
2846,69932,0,1,97,412,172,153,150,105,935,57,992,2,7,6,11,4,0,56,2541,Divorced,Graduation,0,1049,0.39275500476644426,0.16396568160152525,0.14585319351763584,0.14299332697807435,0.10009532888465204,0.05433746425166826,24,43.708333333333336,0.2916666666666667,0.25,0.4583333333333333,0.08333333333333333,0.5,1,2,0,High-income potential customers
2847,44503,1,1,83,31,1,8,0,0,32,8,40,2,2,0,3,6,0,48,2233,Single,Graduation,0,48,0.6458333333333334,0.020833333333333332,0.16666666666666666,0.0,0.0,0.16666666666666666,5,9.6,0.4,0.0,0.6,0.4,2.0,2,3,1,Balanced customers
2848,60200,0,1,3,502,19,132,0,6,633,26,659,6,6,2,11,6,0,72,2702,Single,PHD,0,685,0.7328467153284671,0.027737226277372264,0.1927007299270073,0.0,0.008759124087591242,0.03795620437956204,19,36.05263157894737,0.3157894736842105,0.10526315789473684,0.5789473684210527,0.3157894736842105,0.8571428571428571,1,2,1,Balanced customers
2849,49638,0,1,71,18,10,3,3,5,39,0,39,1,1,0,3,2,0,68,2230,Divorced,Graduation,0,39,0.46153846153846156,0.2564102564102564,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.0,4,9.75,0.25,0.0,0.75,0.25,1.0,1,2,2,Promotion-sensitive customers
2850,23830,0,0,3,1,8,6,4,8,11,16,27,1,1,0,3,7,0,33,2301,Single,2n Cycle,0,43,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.09302325581395349,0.18604651162790697,0.37209302325581395,4,10.75,0.25,0.0,0.75,0.25,3.5,0,1,2,Promotion-sensitive customers
2851,33051,0,0,15,100,71,243,108,94,397,219,616,3,9,1,8,9,0,61,2841,Widow,Master,0,835,0.11976047904191617,0.08502994011976048,0.29101796407185626,0.12934131736526946,0.1125748502994012,0.2622754491017964,18,46.388888888888886,0.5,0.05555555555555555,0.4444444444444444,0.16666666666666666,0.9,0,1,2,Promotion-sensitive customers
2852,72905,0,0,52,407,114,445,181,165,1109,203,1312,1,3,7,9,1,0,62,2318,Married,Graduation,1,1515,0.26864686468646864,0.07524752475247524,0.29372937293729373,0.11947194719471947,0.10891089108910891,0.13399339933993398,19,79.73684210526316,0.15789473684210525,0.3684210526315789,0.47368421052631576,0.05263157894736842,0.25,0,1,0,High-income potential customers
2853,69702,0,1,8,664,9,240,50,19,925,57,982,2,7,7,10,4,0,69,2654,Together,PHD,0,1039,0.6390760346487007,0.008662175168431183,0.23099133782483156,0.04812319538017324,0.01828681424446583,0.0548604427333975,24,43.291666666666664,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.08333333333333333,0.5,1,2,0,High-income potential customers
2854,70300,1,0,89,1045,61,338,60,46,1504,46,1550,3,5,5,13,8,0,45,2508,Divorced,Graduation,0,1596,0.6547619047619048,0.03822055137844611,0.21177944862155387,0.03759398496240601,0.02882205513784461,0.02882205513784461,23,69.3913043478261,0.21739130434782608,0.21739130434782608,0.5652173913043478,0.13043478260869565,1.3333333333333333,1,2,0,High-income potential customers
2855,70643,0,0,66,1218,107,304,23,143,1762,33,1795,1,5,8,4,6,0,36,2781,Married,PHD,0,1828,0.6663019693654267,0.058533916849015315,0.16630196936542668,0.012582056892778994,0.07822757111597374,0.018052516411378557,17,107.52941176470588,0.29411764705882354,0.47058823529411764,0.23529411764705882,0.058823529411764705,1.0,0,1,0,High-income potential customers
2856,30396,1,0,22,15,0,6,0,1,10,12,22,2,1,1,2,7,0,51,2219,Married,PHD,1,34,0.4411764705882353,0.0,0.17647058823529413,0.0,0.029411764705882353,0.35294117647058826,4,8.5,0.25,0.25,0.5,0.5,3.5,1,2,2,Promotion-sensitive customers
2857,50616,0,1,56,128,0,16,0,1,141,4,145,2,4,0,4,7,0,52,2231,Divorced,PHD,0,149,0.8590604026845637,0.0,0.10738255033557047,0.0,0.006711409395973154,0.026845637583892617,8,18.625,0.5,0.0,0.5,0.25,1.4,1,2,1,Balanced customers
2858,62772,0,1,74,581,49,157,43,8,730,108,838,1,5,6,11,2,0,51,2565,Single,Master,1,946,0.6141649048625792,0.05179704016913319,0.16596194503171247,0.045454545454545456,0.008456659619450317,0.11416490486257928,22,43.0,0.22727272727272727,0.2727272727272727,0.5,0.045454545454545456,0.3333333333333333,1,2,0,High-income potential customers
2859,30298,0,0,48,6,3,12,6,1,28,0,28,1,1,1,3,3,0,35,2200,Single,PHD,0,28,0.21428571428571427,0.10714285714285714,0.42857142857142855,0.21428571428571427,0.03571428571428571,0.0,5,5.6,0.2,0.2,0.6,0.2,1.5,0,1,2,Promotion-sensitive customers
2860,52413,1,0,67,185,8,133,56,56,426,12,438,2,7,1,7,7,0,36,2762,Single,Graduation,0,450,0.4111111111111111,0.017777777777777778,0.29555555555555557,0.12444444444444444,0.12444444444444444,0.02666666666666667,15,30.0,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.13333333333333333,0.875,1,2,1,Balanced customers
2861,44155,1,1,24,22,1,9,0,0,18,14,32,1,1,1,2,4,0,63,2320,Married,PHD,0,46,0.4782608695652174,0.021739130434782608,0.1956521739130435,0.0,0.0,0.30434782608695654,4,11.5,0.25,0.25,0.5,0.25,2.0,2,3,1,Balanced customers
2862,86979,0,0,67,584,100,835,65,83,1632,35,1667,1,5,5,5,2,0,49,2393,Divorced,PHD,1,1702,0.34312573443008226,0.05875440658049354,0.490599294947121,0.038190364277320796,0.04876615746180964,0.020564042303172738,15,113.46666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.3333333333333333,0,1,0,High-income potential customers
2863,76532,1,1,38,355,30,177,90,138,760,30,790,4,9,5,7,5,0,45,2452,Together,Graduation,0,820,0.4329268292682927,0.036585365853658534,0.21585365853658536,0.10975609756097561,0.16829268292682928,0.036585365853658534,21,39.04761904761905,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.19047619047619047,0.5,2,3,1,Balanced customers
2864,42081,1,0,86,175,10,110,54,6,328,27,355,2,6,3,4,6,0,38,2647,Married,Graduation,1,382,0.4581151832460733,0.02617801047120419,0.2879581151832461,0.14136125654450263,0.015706806282722512,0.07068062827225131,13,29.384615384615383,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.8571428571428571,1,2,1,Balanced customers
2865,67546,0,0,90,864,134,768,150,38,1782,172,1954,1,4,10,5,3,0,32,2826,Married,PHD,0,2126,0.4063969896519285,0.06302916274694262,0.36124176857949203,0.07055503292568203,0.017873941674506115,0.08090310442144873,19,111.89473684210526,0.21052631578947367,0.5263157894736842,0.2631578947368421,0.05263157894736842,0.6,0,1,0,High-income potential customers
2866,88420,0,0,87,957,153,612,99,95,1763,153,1916,1,4,7,8,1,0,31,2217,Together,Master,1,2069,0.4625422909618173,0.07394876752054133,0.2957950700821653,0.047849202513291444,0.045915901401643304,0.07394876752054133,19,108.89473684210526,0.21052631578947367,0.3684210526315789,0.42105263157894735,0.05263157894736842,0.2,0,1,0,High-income potential customers
2867,31158,1,0,62,25,6,16,20,0,62,5,67,2,2,0,3,8,0,35,2677,Married,Graduation,0,72,0.3472222222222222,0.08333333333333333,0.2222222222222222,0.2777777777777778,0.0,0.06944444444444445,5,14.4,0.4,0.0,0.6,0.4,2.6666666666666665,1,2,2,Promotion-sensitive customers
2868,61671,0,1,23,641,7,56,0,0,676,28,704,8,10,4,6,8,0,52,2185,Divorced,Graduation,1,732,0.8756830601092896,0.009562841530054645,0.07650273224043716,0.0,0.0,0.03825136612021858,20,36.6,0.5,0.2,0.3,0.4,0.7272727272727273,1,2,1,Balanced customers
2869,69719,0,0,99,273,86,208,177,14,715,43,758,1,2,3,5,1,0,46,2193,Single,Graduation,0,801,0.3408239700374532,0.10736579275905118,0.2596754057428215,0.2209737827715356,0.017478152309612985,0.05368289637952559,10,80.1,0.2,0.3,0.5,0.1,0.3333333333333333,0,1,0,High-income potential customers
